episode,episode_reward,episode_length,policy_loss,entropy
79,33.0,81,-2.3845267982380847e-09,1.1920928955078125e-07
80,30.5,83,-2.3850312835804743e-09,1.1920928955078125e-07
81,1.0,78,-2.3842141594343502e-09,1.1920928955078125e-07
82,-5.5,80,-2.384271002853211e-09,1.1920928955078125e-07
83,33.0,83,-2.3848891750333223e-09,1.1920928955078125e-07
84,10.5,81,-2.3848678587512495e-09,1.1920928955078125e-07
85,13.0,82,-2.384931807597468e-09,1.1920928955078125e-07
86,21.0,84,-2.3834041407155837e-09,1.1920928955078125e-07
87,10.0,82,-2.3841573160154894e-09,1.1920928955078125e-07
88,2.5,81,-2.3844273222550783e-09,1.1920928955078125e-07
89,27.5,83,-2.384057840032483e-09,1.1920928955078125e-07
90,-2.0,81,-2.3842283702890654e-09,1.1920928955078125e-07
91,22.5,83,-2.384967334734256e-09,1.1920928955078125e-07
92,26.0,79,-2.384754171913528e-09,1.1920928955078125e-07
93,-3.5,75,-2.3844060059730054e-09,1.1920928955078125e-07
94,10.0,82,-2.384661801357879e-09,1.1920928955078125e-07
95,-5.5,82,-2.384079156314556e-09,1.1920928955078125e-07
96,45.0,84,-2.384413111400363e-09,1.1920928955078125e-07
97,-16.5,81,-2.3844273222550783e-09,1.1920928955078125e-07
98,13.5,81,-2.3847612773408855e-09,1.1920928955078125e-07
99,14.0,82,-2.384114683451344e-09,1.1920928955078125e-07
100,-19.5,80,-2.384327846272072e-09,1.1920928955078125e-07
101,-11.5,78,-2.3844770602465815e-09,1.1920928955078125e-07
102,32.0,79,-2.3842994245626414e-09,1.1920928955078125e-07
103,13.5,79,-2.384683117639952e-09,1.1920928955078125e-07
104,27.0,83,-2.383880204348543e-09,1.1920928955078125e-07
105,5.0,81,-2.384057840032483e-09,1.1920928955078125e-07
106,-1.5,75,-2.3841359997334166e-09,1.1920928955078125e-07
107,-15.5,84,-2.3846937757809883e-09,1.1920928955078125e-07
108,34.0,84,-2.3849744401616135e-09,1.1920928955078125e-07
109,42.0,83,-2.3821464800732883e-09,1.1920928955078125e-07
110,30.0,84,-2.3831980833222133e-09,1.1920928955078125e-07
111,-20.0,81,-2.3852089192644144e-09,1.1920928955078125e-07
112,30.5,83,-2.3834041407155837e-09,1.1920928955078125e-07
113,-16.5,83,-2.384768382768243e-09,1.1920928955078125e-07
114,-3.5,84,-2.3841928431522774e-09,1.1920928955078125e-07
115,25.0,84,-2.3842141594343502e-09,1.1920928955078125e-07
116,-35.5,72,-2.38525155182856e-09,1.1920928955078125e-07
117,36.5,83,-2.386143282961939e-09,1.1920928955078125e-07
118,-6.5,81,-2.384093367169271e-09,1.1920928955078125e-07
119,22.0,84,-2.3843349516994294e-09,1.1920928955078125e-07
120,25.5,84,-2.3842496865711382e-09,1.1920928955078125e-07
121,-24.0,75,-2.3840507346051254e-09,1.1920928955078125e-07
122,19.0,84,-2.3835533546900933e-09,1.1920928955078125e-07
123,39.0,83,-2.384199948579635e-09,1.1920928955078125e-07
124,6.5,70,-2.3841573160154894e-09,1.1920928955078125e-07
125,-7.5,77,-2.384150210588132e-09,1.1920928955078125e-07
126,-15.0,81,-2.383432562425014e-09,1.1920928955078125e-07
127,30.5,83,-2.383290453877862e-09,1.1920928955078125e-07
128,9.5,84,-2.3837309903740334e-09,1.1920928955078125e-07
129,2.0,84,-2.384683117639952e-09,1.1920928955078125e-07
130,36.0,83,-2.3849531238795407e-09,1.1920928955078125e-07
131,-6.0,83,-2.3841963958659562e-09,1.1920928955078125e-07
132,-20.0,81,-2.3845125873833695e-09,1.1920928955078125e-07
133,31.0,82,-2.3846191687937335e-09,1.1920928955078125e-07
134,13.5,82,-2.3845410090928e-09,1.1920928955078125e-07
135,21.0,84,-2.384768382768243e-09,1.1920928955078125e-07
136,-26.5,83,-2.383432562425014e-09,1.1920928955078125e-07
137,33.5,84,-2.384000996613622e-09,1.1920928955078125e-07
138,45.0,84,-2.385052599862547e-09,1.1920928955078125e-07
139,19.0,82,-2.3838517826391126e-09,1.1920928955078125e-07
140,38.5,84,-2.383787833792894e-09,1.1920928955078125e-07
141,30.5,84,-2.3842141594343502e-09,1.1920928955078125e-07
142,15.0,83,-2.384839437041819e-09,1.1920928955078125e-07
143,44.5,83,-2.3824946460138108e-09,1.1920928955078125e-07
144,28.5,80,-2.3838020446476094e-09,1.1920928955078125e-07
145,-15.5,80,-2.3843207408447142e-09,1.1920928955078125e-07
146,7.0,83,-2.383880204348543e-09,1.1920928955078125e-07
147,13.5,83,-2.3846546959305215e-09,1.1920928955078125e-07
148,-24.5,84,-2.384430874968757e-09,1.1920928955078125e-07
149,33.5,79,-2.3835888818268813e-09,1.1920928955078125e-07
150,39.5,82,-2.3830559747750613e-09,1.1920928955078125e-07
151,-9.5,75,-2.3843740315498962e-09,1.1920928955078125e-07
152,3.0,78,-2.3843562679815022e-09,1.1920928955078125e-07
153,12.5,84,-2.3839228369126886e-09,1.1920928955078125e-07
154,7.0,83,-2.384732855631455e-09,1.1920928955078125e-07
155,-10.0,79,-2.384398900545648e-09,1.1920928955078125e-07
156,-60.0,70,-2.3849744401616135e-09,1.1920928955078125e-07
157,16.0,82,-2.3839725749041918e-09,1.1920928955078125e-07
158,22.0,84,-2.3836741469551725e-09,1.1920928955078125e-07
159,-5.5,81,-2.384164421442847e-09,1.1920928955078125e-07
160,-10.0,78,-2.3842283702890654e-09,1.1920928955078125e-07
161,36.0,84,-2.385557085204937e-09,1.1920928955078125e-07
162,-16.0,84,-2.3847612773408855e-09,1.1920928955078125e-07
163,10.0,84,-2.3842425811437806e-09,1.1920928955078125e-07
164,31.0,81,-2.3850810215719775e-09,1.1920928955078125e-07
165,34.5,69,-2.3843704788362174e-09,1.1920928955078125e-07
166,21.0,84,-2.384661801357879e-09,1.1920928955078125e-07
167,-43.5,78,-2.384114683451344e-09,1.1920928955078125e-07
168,20.5,84,-2.385287078965348e-09,1.1920928955078125e-07
169,24.0,83,-2.3835675655448085e-09,1.1920928955078125e-07
170,-27.0,78,-2.3839015206306158e-09,1.1920928955078125e-07
171,39.0,84,-2.385322606102136e-09,1.1920928955078125e-07
172,8.5,82,-2.38368125238253e-09,1.1920928955078125e-07
173,-1.0,82,-2.3838020446476094e-09,1.1920928955078125e-07
174,33.0,84,-2.3853439223842088e-09,1.1920928955078125e-07
175,24.0,84,-2.3828783390911212e-09,1.1920928955078125e-07
176,27.0,84,-2.3835888818268813e-09,1.1920928955078125e-07
177,2.0,77,-2.384000996613622e-09,1.1920928955078125e-07
178,17.5,84,-2.3853510278115664e-09,1.1920928955078125e-07
179,22.0,83,-2.3839086260579734e-09,1.1920928955078125e-07
180,-2.5,78,-2.384271002853211e-09,1.1920928955078125e-07
181,40.5,84,-2.3838659934938278e-09,1.1920928955078125e-07
182,36.5,82,-2.384647590503164e-09,1.1920928955078125e-07
183,31.0,80,-2.384697328494667e-09,1.1920928955078125e-07
184,51.0,83,-2.382885444518479e-09,1.1920928955078125e-07
185,15.0,84,-2.384931807597468e-09,1.1920928955078125e-07
186,32.5,84,-2.3828783390911212e-09,1.1920928955078125e-07
187,13.0,78,-2.3836883578098877e-09,1.1920928955078125e-07
188,23.5,78,-2.3839015206306158e-09,1.1920928955078125e-07
189,1.5,81,-2.383631514391027e-09,1.1920928955078125e-07
190,6.0,84,-2.3840152074683374e-09,1.1920928955078125e-07
191,35.0,71,-2.384484165673939e-09,1.1920928955078125e-07
192,-27.5,71,-2.38560682319644e-09,1.1920928955078125e-07
193,-27.5,77,-2.3846049579390183e-09,1.1920928955078125e-07
194,9.0,84,-2.3849247021701103e-09,1.1920928955078125e-07
195,18.5,84,-2.38350361669859e-09,1.1920928955078125e-07
196,-20.5,79,-2.3838517826391126e-09,1.1920928955078125e-07
197,6.5,82,-2.384448638537151e-09,1.1920928955078125e-07
198,-6.5,78,-2.3840862617419134e-09,1.1920928955078125e-07
199,7.0,80,-2.384271002853211e-09,1.1920928955078125e-07
200,22.0,82,-2.3847044339220247e-09,1.1920928955078125e-07
201,35.0,82,-2.384022312895695e-09,1.1920928955078125e-07
202,47.5,84,-2.383276243023147e-09,1.1920928955078125e-07
203,39.0,84,-2.3839015206306158e-09,1.1920928955078125e-07
204,31.0,84,-2.3836741469551725e-09,1.1920928955078125e-07
205,-12.5,78,-2.3842141594343502e-09,1.1920928955078125e-07
206,-44.5,79,-2.384235475716423e-09,1.1920928955078125e-07
207,42.5,83,-2.385002861871044e-09,1.1920928955078125e-07
208,37.0,82,-2.3842283702890654e-09,1.1920928955078125e-07
209,38.5,83,-2.383290453877862e-09,1.1920928955078125e-07
210,11.5,79,-2.384043629177768e-09,1.1920928955078125e-07
211,27.5,82,-2.3864665799067097e-09,1.1920928955078125e-07
212,40.0,80,-2.3833046647325773e-09,1.1920928955078125e-07
213,40.0,84,-2.384469954819224e-09,1.1920928955078125e-07
214,47.5,84,-2.383844677211755e-09,1.1920928955078125e-07
215,-37.5,73,-2.383663488814136e-09,1.1920928955078125e-07
216,-36.5,75,-2.3848465424691767e-09,1.1920928955078125e-07
217,8.0,81,-2.3837949392202518e-09,1.1920928955078125e-07
218,14.5,80,-2.385557085204937e-09,1.1920928955078125e-07
219,5.5,83,-2.3836173035363117e-09,1.1920928955078125e-07
220,-5.5,83,-2.384000996613622e-09,1.1920928955078125e-07
221,-15.0,84,-2.384683117639952e-09,1.1920928955078125e-07
222,5.0,82,-2.3839796803315494e-09,1.1920928955078125e-07
223,39.0,82,-2.385677877470016e-09,1.1920928955078125e-07
224,27.5,82,-2.384057840032483e-09,1.1920928955078125e-07
225,15.0,84,-2.383823360929682e-09,1.1920928955078125e-07
226,36.0,81,-2.3826793871251084e-09,1.1920928955078125e-07
227,16.5,80,-2.384612063366376e-09,1.1920928955078125e-07
228,19.5,81,-2.383649277959421e-09,1.1920928955078125e-07
229,33.5,82,-2.383382824433511e-09,1.1920928955078125e-07
230,30.0,84,-2.382864128236406e-09,1.1920928955078125e-07
231,10.0,79,-2.3850668107172623e-09,1.1920928955078125e-07
232,18.5,84,-2.3843846896909326e-09,1.1920928955078125e-07
233,11.5,84,-2.3841715268702046e-09,1.1920928955078125e-07
234,-19.5,81,-2.3843491625541446e-09,1.1920928955078125e-07
235,-5.5,81,-2.384253239284817e-09,1.1920928955078125e-07
236,25.0,82,-2.383716779519318e-09,1.1920928955078125e-07
237,-14.5,80,-2.3841004725966286e-09,1.1920928955078125e-07
238,15.5,84,-2.384981545588971e-09,1.1920928955078125e-07
239,31.0,84,-2.3838020446476094e-09,1.1920928955078125e-07
240,10.0,78,-2.3839015206306158e-09,1.1920928955078125e-07
241,22.0,79,-2.384469954819224e-09,1.1920928955078125e-07
242,21.5,84,-2.3850952324266927e-09,1.1920928955078125e-07
243,6.0,78,-2.384484165673939e-09,1.1920928955078125e-07
244,-15.5,80,-2.3840294183230526e-09,1.1920928955078125e-07
245,16.0,84,-2.3841217888787014e-09,1.1920928955078125e-07
246,38.5,84,-2.3844983765286543e-09,1.1920928955078125e-07
247,19.5,81,-2.383787833792894e-09,1.1920928955078125e-07
248,33.5,82,-2.3851733921276264e-09,1.1920928955078125e-07
249,43.5,84,-2.3846689067852367e-09,1.1920928955078125e-07
250,17.5,81,-2.382935182509982e-09,1.1920928955078125e-07
251,19.0,84,-2.385521558068149e-09,1.1920928955078125e-07
252,-16.5,82,-2.384576536229588e-09,1.1920928955078125e-07
253,-45.5,78,-2.3819262118252027e-09,1.1920928955078125e-07
254,36.5,82,-2.383240715886359e-09,1.1920928955078125e-07
255,3.5,81,-2.3835533546900933e-09,1.1920928955078125e-07
256,-14.5,80,-2.384683117639952e-09,1.1920928955078125e-07
257,28.0,83,-2.384235475716423e-09,1.1920928955078125e-07
258,44.5,83,-2.3834751949891597e-09,1.1920928955078125e-07
259,9.0,81,-2.3841004725966286e-09,1.1920928955078125e-07
260,30.5,84,-2.3849389130248255e-09,1.1920928955078125e-07
261,-1.5,81,-2.3841715268702046e-09,1.1920928955078125e-07
262,5.0,84,-2.383880204348543e-09,1.1920928955078125e-07
263,46.0,81,-2.3850597052899047e-09,1.1920928955078125e-07
264,31.0,84,-2.3829280770826244e-09,1.1920928955078125e-07
265,8.5,84,-2.383969022190513e-09,1.1920928955078125e-07
266,23.5,84,-2.3857062991794464e-09,1.1920928955078125e-07
267,30.0,84,-2.3858839348633865e-09,1.1920928955078125e-07
268,1.0,76,-2.384128894306059e-09,1.1920928955078125e-07
269,53.0,83,-2.3829067608005516e-09,1.1920928955078125e-07
270,-21.0,78,-2.3841004725966286e-09,1.1920928955078125e-07
271,22.0,81,-2.3846937757809883e-09,1.1920928955078125e-07
272,4.5,80,-2.384235475716423e-09,1.1920928955078125e-07
273,30.0,84,-2.385088126999335e-09,1.1920928955078125e-07
274,24.5,84,-2.3838020446476094e-09,1.1920928955078125e-07
275,45.5,84,-2.3843846896909326e-09,1.1920928955078125e-07
276,12.0,84,-2.383539143835378e-09,1.1920928955078125e-07
277,5.0,83,-2.3841715268702046e-09,1.1920928955078125e-07
278,-1.5,81,-2.384089814455592e-09,1.1920928955078125e-07
279,9.5,84,-2.3832122941769285e-09,1.1920928955078125e-07
280,-4.0,76,-2.3839228369126886e-09,1.1920928955078125e-07
281,51.0,84,-2.382636754560963e-09,1.1920928955078125e-07
282,26.5,83,-2.3841359997334166e-09,1.1920928955078125e-07
283,21.5,84,-2.384683117639952e-09,1.1920928955078125e-07
284,15.5,80,-2.383397035288226e-09,1.1920928955078125e-07
285,-6.0,76,-2.3839725749041918e-09,1.1920928955078125e-07
286,23.0,82,-2.3835817763995237e-09,1.1920928955078125e-07
287,14.5,84,-2.3834823004165173e-09,1.1920928955078125e-07
288,34.0,84,-2.3847470664861703e-09,1.1920928955078125e-07
289,-39.0,81,-2.385699193752089e-09,1.1920928955078125e-07
290,36.5,83,-2.3849886510163287e-09,1.1920928955078125e-07
291,21.5,81,-2.3838659934938278e-09,1.1920928955078125e-07
292,45.5,84,-2.3836599361004573e-09,1.1920928955078125e-07
293,-24.0,76,-2.3842070540069926e-09,1.1920928955078125e-07
294,18.5,84,-2.3840081020409798e-09,1.1920928955078125e-07
295,13.5,81,-2.3853439223842088e-09,1.1920928955078125e-07
296,-42.0,78,-2.3847825936229583e-09,1.1920928955078125e-07
297,42.5,82,-2.3844983765286543e-09,1.1920928955078125e-07
298,22.0,83,-2.3838020446476094e-09,1.1920928955078125e-07
299,19.0,81,-2.3855819542006884e-09,1.1920928955078125e-07
300,39.0,84,-2.3836030926815965e-09,1.1920928955078125e-07
301,22.5,82,-2.384057840032483e-09,1.1920928955078125e-07
302,-14.0,81,-2.3839725749041918e-09,1.1920928955078125e-07
303,16.0,84,-2.38418573772492e-09,1.1920928955078125e-07
304,23.5,79,-2.3833899298608685e-09,1.1920928955078125e-07
305,18.0,84,-2.3858128805898104e-09,1.1920928955078125e-07
306,27.0,84,-2.3836173035363117e-09,1.1920928955078125e-07
307,19.5,79,-2.3845267982380847e-09,1.1920928955078125e-07
308,-18.5,75,-2.384484165673939e-09,1.1920928955078125e-07
309,40.0,84,-2.384271002853211e-09,1.1920928955078125e-07
310,-22.5,78,-2.384647590503164e-09,1.1920928955078125e-07
311,5.0,82,-2.3838873097759006e-09,1.1920928955078125e-07
312,-2.0,81,-2.384342057126787e-09,1.1920928955078125e-07
313,-13.5,81,-2.3842425811437806e-09,1.1920928955078125e-07
314,2.0,84,-2.3837949392202518e-09,1.1920928955078125e-07
315,-15.5,82,-2.384732855631455e-09,1.1920928955078125e-07
316,-15.0,83,-2.3847825936229583e-09,1.1920928955078125e-07
317,2.5,79,-2.3840649454598406e-09,1.1920928955078125e-07
318,12.0,84,-2.3853155006747784e-09,1.1920928955078125e-07
319,15.0,84,-2.3849175967427527e-09,1.1920928955078125e-07
320,33.0,82,-2.3853794495209968e-09,1.1920928955078125e-07
321,25.0,82,-2.3841004725966286e-09,1.1920928955078125e-07
322,13.5,83,-2.3845836416569455e-09,1.1920928955078125e-07
323,16.5,82,-2.3833188755872925e-09,1.1920928955078125e-07
324,16.0,83,-2.384715092063061e-09,1.1920928955078125e-07
325,1.5,84,-2.3845125873833695e-09,1.1920928955078125e-07
326,15.5,82,-2.3830559747750613e-09,1.1920928955078125e-07
327,32.5,81,-2.383986785758907e-09,1.1920928955078125e-07
328,-21.0,79,-2.3846191687937335e-09,1.1920928955078125e-07
329,33.0,84,-2.3830915019118493e-09,1.1920928955078125e-07
330,-47.0,78,-2.3849175967427527e-09,1.1920928955078125e-07
331,15.0,84,-2.385336816956851e-09,1.1920928955078125e-07
332,-23.0,82,-2.3842852137079262e-09,1.1920928955078125e-07
333,36.0,82,-2.385393660375712e-09,1.1920928955078125e-07
334,-4.5,82,-2.3843136354173566e-09,1.1920928955078125e-07
335,24.0,81,-2.383112818193922e-09,1.1920928955078125e-07
336,14.5,73,-2.3833757190061533e-09,1.1920928955078125e-07
337,18.5,82,-2.383805597361288e-09,1.1920928955078125e-07
338,19.5,81,-2.3846760122125943e-09,1.1920928955078125e-07
339,9.5,84,-2.3829849205014852e-09,1.1920928955078125e-07
340,-10.0,84,-2.383992114829425e-09,1.1920928955078125e-07
341,28.5,83,-2.3839725749041918e-09,1.1920928955078125e-07
342,31.5,84,-2.38385888806647e-09,1.1920928955078125e-07
343,6.0,83,-2.3835178275533053e-09,1.1920928955078125e-07
344,15.0,82,-2.383489405843875e-09,1.1920928955078125e-07
345,25.0,83,-2.38314834533071e-09,1.1920928955078125e-07
346,-22.0,81,-2.3835320384080205e-09,1.1920928955078125e-07
347,37.0,79,-2.384327846272072e-09,1.1920928955078125e-07
348,7.0,81,-2.3841004725966286e-09,1.1920928955078125e-07
349,-4.5,75,-2.3839938911862646e-09,1.1920928955078125e-07
350,37.0,82,-2.384768382768243e-09,1.1920928955078125e-07
351,31.0,84,-2.384327846272072e-09,1.1920928955078125e-07
352,14.5,84,-2.3843704788362174e-09,1.1920928955078125e-07
353,22.5,84,-2.3854576092219304e-09,1.1920928955078125e-07
354,-37.5,75,-2.384434427682436e-09,1.1920928955078125e-07
355,31.5,81,-2.3846546959305215e-09,1.1920928955078125e-07
356,-2.0,78,-2.3840862617419134e-09,1.1920928955078125e-07
357,-2.5,81,-2.3842638974258534e-09,1.1920928955078125e-07
358,13.0,82,-2.3839015206306158e-09,1.1920928955078125e-07
359,7.0,83,-2.3845978525116607e-09,1.1920928955078125e-07
360,39.0,84,-2.3844273222550783e-09,1.1920928955078125e-07
361,27.0,80,-2.3838020446476094e-09,1.1920928955078125e-07
362,37.0,83,-2.384732855631455e-09,1.1920928955078125e-07
363,38.0,81,-2.384910491315395e-09,1.1920928955078125e-07
364,21.5,83,-2.3845836416569455e-09,1.1920928955078125e-07
365,30.5,84,-2.3853510278115664e-09,1.1920928955078125e-07
366,23.0,84,-2.3847115393493823e-09,1.1920928955078125e-07
367,35.5,84,-2.3861184139661873e-09,1.1920928955078125e-07
368,16.0,81,-2.38332598101465e-09,1.1920928955078125e-07
369,6.0,81,-2.3845836416569455e-09,1.1920928955078125e-07
370,24.0,84,-2.3833188755872925e-09,1.1920928955078125e-07
371,-17.0,75,-2.3840862617419134e-09,1.1920928955078125e-07
372,43.0,81,-2.3849957564436863e-09,1.1920928955078125e-07
373,12.5,81,-2.384768382768243e-09,1.1920928955078125e-07
374,14.0,81,-2.3843349516994294e-09,1.1920928955078125e-07
375,-8.5,84,-2.384306529989999e-09,1.1920928955078125e-07
376,8.5,81,-2.383929942340046e-09,1.1920928955078125e-07
377,26.5,84,-2.3852941843927056e-09,1.1920928955078125e-07
378,33.5,84,-2.3834965112712325e-09,1.1920928955078125e-07
379,34.0,84,-2.383809150074967e-09,1.1920928955078125e-07
380,7.5,81,-2.383809150074967e-09,1.1920928955078125e-07
381,-6.5,81,-2.384377584263575e-09,1.1920928955078125e-07
382,40.0,81,-2.383791386506573e-09,1.1920928955078125e-07
383,-31.0,78,-2.3842994245626414e-09,1.1920928955078125e-07
384,22.5,84,-2.3835178275533053e-09,1.1920928955078125e-07
385,-6.5,80,-2.3842141594343502e-09,1.1920928955078125e-07
386,13.5,82,-2.383951258622119e-09,1.1920928955078125e-07
387,56.0,83,-2.384576536229588e-09,1.1920928955078125e-07
388,10.5,79,-2.3836883578098877e-09,1.1920928955078125e-07
389,5.0,79,-2.384072050887198e-09,1.1920928955078125e-07
390,19.5,82,-2.383205188749571e-09,1.1920928955078125e-07
391,-40.5,74,-2.3871344900783242e-09,1.1920928955078125e-07
392,22.5,79,-2.3841715268702046e-09,1.1920928955078125e-07
393,-42.0,81,-2.3847257502040975e-09,1.1920928955078125e-07
394,-14.5,83,-2.383773622938179e-09,1.1920928955078125e-07
395,15.5,83,-2.384683117639952e-09,1.1920928955078125e-07
396,7.5,78,-2.3846546959305215e-09,1.1920928955078125e-07
397,51.0,82,-2.3851876029823416e-09,1.1920928955078125e-07
398,18.5,84,-2.384306529989999e-09,1.1920928955078125e-07
399,-26.5,79,-2.3839441531947614e-09,1.1920928955078125e-07
400,-5.5,84,-2.384199948579635e-09,1.1920928955078125e-07
401,-32.5,81,-2.383787833792894e-09,1.1920928955078125e-07
402,18.5,83,-2.3840862617419134e-09,1.1920928955078125e-07
403,13.5,84,-2.3843562679815022e-09,1.1920928955078125e-07
404,-14.5,75,-2.3843349516994294e-09,1.1920928955078125e-07
405,25.0,84,-2.3832122941769285e-09,1.1920928955078125e-07
406,2.5,82,-2.3845339036654423e-09,1.1920928955078125e-07
407,37.5,75,-2.383240715886359e-09,1.1920928955078125e-07
408,30.5,81,-2.3843491625541446e-09,1.1920928955078125e-07
409,39.0,81,-2.384590747084303e-09,1.1920928955078125e-07
410,-6.5,84,-2.3842141594343502e-09,1.1920928955078125e-07
411,4.0,81,-2.3842994245626414e-09,1.1920928955078125e-07
412,20.5,83,-2.3838304663570398e-09,1.1920928955078125e-07
413,16.0,81,-2.385891040290744e-09,1.1920928955078125e-07
414,30.5,81,-2.384679564926273e-09,1.1920928955078125e-07
415,4.5,83,-2.3842994245626414e-09,1.1920928955078125e-07
416,4.5,81,-2.384061392746162e-09,1.1920928955078125e-07
417,1.0,84,-2.3841715268702046e-09,1.1920928955078125e-07
418,-14.0,78,-2.3842674501395322e-09,1.1920928955078125e-07
419,13.0,84,-2.3836883578098877e-09,1.1920928955078125e-07
420,11.0,79,-2.384469954819224e-09,1.1920928955078125e-07
421,44.5,83,-2.3846404850758063e-09,1.1920928955078125e-07
422,25.0,81,-2.3831909778948557e-09,1.1920928955078125e-07
423,6.0,80,-2.383929942340046e-09,1.1920928955078125e-07
424,27.5,84,-2.382992025928843e-09,1.1920928955078125e-07
425,10.0,82,-2.384469954819224e-09,1.1920928955078125e-07
426,47.5,84,-2.383965469476834e-09,1.1920928955078125e-07
