episode,episode_reward,episode_length,policy_loss,entropy
1,-1.0999999999999999,81,-14.850865364074707,1.040922999382019
2,20.5,84,2.451871156692505,0.8664533495903015
3,20.9,78,4.36031436920166,0.6519689559936523
4,30.4,82,4.770030498504639,0.48524385690689087
5,12.1,81,-8.215217590332031,0.4746217131614685
6,7.4,75,12.385743141174316,0.2656392455101013
7,21.8,78,4.080841541290283,0.30696114897727966
8,-3.7,69,8.501422882080078,0.4063794016838074
9,16.7,79,6.617099285125732,0.28529587388038635
10,-4.2,73,-8.334211349487305,0.40968772768974304
11,22.9,82,5.614540100097656,0.3496397137641907
12,26.7,78,2.629934787750244,0.4490494430065155
13,-14.5,84,-2.1210598945617676,0.6151091456413269
14,20.9,82,-2.6281630992889404,0.641169548034668
15,50.6,84,-1.415712833404541,0.5927923917770386
16,27.8,84,-1.2052679061889648,0.499111533164978
17,11.3,84,-6.6270432472229,0.37434810400009155
18,-5.0,84,-8.30433464050293,0.20297539234161377
19,-2.0,81,-4.9132080078125,0.14465828239917755
20,-28.5,80,-22.566984176635742,0.1563795655965805
21,-1.0,75,-6.988809108734131,0.1823224574327469
22,49.5,84,-6.854710578918457,0.12061868607997894
23,-27.0,84,-3.9863088130950928,0.03931586816906929
24,20.2,84,-1.9057811498641968,0.01835038512945175
25,-27.5,84,-0.11140181124210358,0.008901034481823444
26,-54.0,84,-0.03183156996965408,0.0029113921336829662
27,-23.5,82,-0.035008754581213,0.002790219848975539
28,-22.5,84,-0.056935831904411316,0.003593662055209279
29,18.5,83,-0.05616683512926102,0.0042365798726677895
30,-64.5,83,-0.0383826345205307,0.003436095779761672
31,50.0,84,-0.06894093006849289,0.007311352528631687
32,21.5,84,-0.04155585169792175,0.009843753650784492
33,-51.5,83,-0.48511040210723877,0.023124713450670242
34,47.5,84,-5.149312973022461,0.01818711683154106
35,20.5,84,-0.7192432284355164,0.043987009674310684
36,48.0,84,-1.3719781637191772,0.07341127097606659
37,24.0,84,-1.6421763896942139,0.06464331597089767
38,-19.0,84,-8.28397274017334,0.11733225733041763
39,5.0,84,-10.904983520507812,0.2620674967765808
40,46.3,84,-3.239022731781006,0.25072401762008667
41,19.5,84,-15.80172061920166,0.2682982087135315
42,14.1,84,18.29743003845215,0.34992891550064087
43,18.7,84,27.552661895751953,0.41844454407691956
44,53.8,82,13.053996086120605,0.3974687457084656
45,56.9,78,9.937790870666504,0.4084888994693756
46,40.3,74,12.820821762084961,0.4998997449874878
47,80.2,80,11.41395092010498,0.40669187903404236
48,10.3,69,-4.363248825073242,0.4606606662273407
49,9.8,69,-7.047924518585205,0.3999835252761841
50,1.8,66,2.5052521228790283,0.3162864148616791
51,-3.7,63,12.6435546875,0.14069774746894836
52,-1.2,67,-7.914161682128906,0.2609120309352875
53,-11.0,57,8.165982246398926,0.1539936065673828
54,-16.5,56,10.807071685791016,0.2115125209093094
55,13.6,68,-5.197357177734375,0.22063623368740082
56,0.6000000000000001,66,-4.622649669647217,0.20671497285366058
57,2.8,66,2.953172445297241,0.20569947361946106
58,-2.7,65,0.49295511841773987,0.1734343320131302
59,-10.2,64,6.038880825042725,0.2009035348892212
60,-7.2,64,8.59929370880127,0.11769771575927734
61,-11.2,63,8.671001434326172,0.21138757467269897
62,-10.5,59,7.064205169677734,0.1719239056110382
63,-11.0,60,3.68385910987854,0.050798602402210236
64,7.6,70,2.471468448638916,0.0745726004242897
65,23.4,78,-4.17673397064209,0.12432512640953064
66,24.1,72,-6.993375778198242,0.18089695274829865
67,-0.19999999999999996,66,3.0136637687683105,0.11829542368650436
68,12.1,72,3.5354998111724854,0.09735991060733795
69,-13.7,59,4.650946617126465,0.09741014987230301
70,-5.7,64,5.443286895751953,0.16352969408035278
71,3.8,68,3.6708736419677734,0.11001163721084595
72,7.5,69,-18.703413009643555,0.20664015412330627
73,29.6,73,-9.400314331054688,0.3594863712787628
74,-1.0,64,9.193775177001953,0.07387544214725494
