episode,episode_reward,episode_length,policy_loss,entropy
1,-36.3,200,-13.76436710357666,1.474979281425476
2,-21.7,200,9.863648414611816,1.408116102218628
3,-12.6,200,5.267218112945557,1.399914264678955
4,-19.7,200,2.590348720550537,1.334067940711975
5,-17.3,200,15.33838939666748,1.2629221677780151
6,-15.4,200,-22.18093490600586,1.2453781366348267
7,10.9,200,-15.450722694396973,1.199289083480835
8,22.7,200,18.854585647583008,1.181230902671814
9,17.9,200,20.695449829101562,1.1149475574493408
10,26.5,200,-6.785174369812012,0.897857666015625
11,59.9,200,-5.9230804443359375,0.8648863434791565
12,5.6000000000000005,200,-3.6172544956207275,0.8527305126190186
13,36.8,200,-42.325950622558594,0.918764591217041
14,27.5,200,-55.31144714355469,0.7188733816146851
15,67.9,200,-23.43186378479004,0.8282930254936218
16,113.5,200,-12.426277160644531,0.5955179929733276
17,67.0,200,2.517439603805542,0.7051470875740051
18,87.4,200,-12.564300537109375,0.6878671050071716
19,95.9,200,-37.17305374145508,0.5033942461013794
20,130.1,200,-17.668867111206055,0.5550757646560669
21,10.9,200,-21.610902786254883,0.5735260248184204
22,154.4,200,-61.02799987792969,0.46940895915031433
23,140.9,200,10.689035415649414,0.4186653792858124
24,140.8,200,-27.862451553344727,0.532964825630188
25,240.3,200,4.055810928344727,0.2598428726196289
26,135.4,200,-22.961994171142578,0.3314434885978699
27,202.1,200,2.0329103469848633,0.30548563599586487
28,97.8,200,-38.90548324584961,0.41356414556503296
29,244.5,200,14.810676574707031,0.2172212153673172
30,234.7,200,-5.919153213500977,0.18971291184425354
31,224.6,200,2.1743242740631104,0.17947883903980255
32,243.0,200,-4.328947067260742,0.16170857846736908
33,247.5,200,8.914660453796387,0.0706867128610611
34,241.9,200,8.123903274536133,0.09186825156211853
35,241.2,200,4.32927942276001,0.11814083904027939
36,243.5,200,15.350910186767578,0.08810316026210785
37,241.9,200,-1.7421563863754272,0.06386402249336243
38,244.7,200,-12.191308975219727,0.04419838264584541
39,243.0,200,11.654013633728027,0.05670677125453949
40,245.5,200,3.0504021644592285,0.04198775440454483
41,241.8,200,18.773801803588867,0.06052468717098236
42,243.7,200,13.07235050201416,0.04863940551877022
43,247.3,200,1.04918372631073,0.05051029101014137
44,247.0,200,0.9966189861297607,0.029354827478528023
45,245.2,200,4.2885355949401855,0.030629146844148636
46,247.3,200,0.5053539872169495,0.033755067735910416
47,250.0,200,3.7849934101104736,0.03151542693376541
48,247.3,200,0.22353577613830566,0.026905164122581482
49,245.5,200,6.080918312072754,0.0368424654006958
50,246.5,200,2.7343740463256836,0.02645980380475521
51,247.3,200,0.13526535034179688,0.04396980255842209
52,245.5,200,0.8544002771377563,0.054295964539051056
53,235.7,200,13.703086853027344,0.13549305498600006
54,230.6,200,-17.910005569458008,0.17720526456832886
55,227.5,200,-8.029635429382324,0.20993520319461823
56,211.3,200,-41.51398468017578,0.2705385684967041
57,205.9,200,-43.023704528808594,0.3347412049770355
58,204.1,200,-47.29649353027344,0.3094392418861389
59,201.0,200,-51.388633728027344,0.3073645234107971
60,243.7,200,-1.727425217628479,0.100387342274189
61,216.7,200,-36.139896392822266,0.24688099324703217
62,209.5,200,-33.685325622558594,0.24744552373886108
63,199.4,200,-46.784542083740234,0.3066161870956421
64,220.3,200,-31.299089431762695,0.2723279893398285
65,198.7,200,-46.31620788574219,0.313863068819046
66,202.3,200,-48.949161529541016,0.2914653718471527
67,222.1,200,-24.993715286254883,0.19041353464126587
68,238.3,200,-25.081140518188477,0.14981670677661896
69,243.7,200,-5.386936664581299,0.08520592004060745
70,243.7,200,1.5111058950424194,0.053103819489479065
71,243.7,200,-0.9605620503425598,0.04938800632953644
72,240.0,200,-10.62247371673584,0.055360693484544754
73,245.5,200,-7.973609447479248,0.03721633553504944
74,247.3,200,-0.1049179658293724,0.01787443272769451
75,245.5,200,-4.701643943786621,0.020039403811097145
76,247.3,200,-0.4254720211029053,0.023629512637853622
77,245.5,200,0.6364207863807678,0.02731730043888092
78,241.9,200,-16.098535537719727,0.02816193178296089
79,243.7,200,4.300478935241699,0.02396085485816002
80,243.7,200,-4.674935817718506,0.02504388615489006
81,247.3,200,-0.21045392751693726,0.02301219291985035
82,245.5,200,-5.701601982116699,0.03277985751628876
83,245.5,200,-12.479002952575684,0.020574262365698814
84,247.3,200,-0.3834339380264282,0.027737712487578392
85,245.5,200,-7.950315475463867,0.01654231734573841
86,247.3,200,-0.0948975533246994,0.010041024535894394
87,245.5,200,-2.4453768730163574,0.017164401710033417
88,247.3,200,-0.0009128578240051866,0.005535760894417763
89,247.3,200,-0.21870292723178864,0.024320071563124657
90,247.3,200,-0.05337216705083847,0.005452482495456934
91,247.3,200,-0.14513181149959564,0.02559439092874527
92,244.7,200,5.376353740692139,0.025161251425743103
93,243.7,200,-7.116274833679199,0.0289296954870224
94,241.9,200,-7.449259281158447,0.05467977374792099
95,241.4,200,5.528497695922852,0.08014743775129318
96,241.9,200,-18.18825340270996,0.07344820350408554
97,239.6,200,-26.67519187927246,0.055038269609212875
98,244.7,200,-7.738674163818359,0.06879851967096329
99,243.7,200,0.2846600115299225,0.08270212262868881
100,240.1,200,-25.118085861206055,0.08110784739255905
101,237.8,200,-8.024161338806152,0.14117436110973358
102,241.9,200,-9.83303451538086,0.06929885596036911
103,243.7,200,-14.811633110046387,0.05138228088617325
104,216.7,200,-29.057544708251953,0.19606411457061768
105,232.9,200,-6.4819793701171875,0.1996622234582901
106,234.7,200,-21.386028289794922,0.14099395275115967
107,230.6,200,-33.13919448852539,0.20852546393871307
108,231.1,200,-32.882755279541016,0.20923787355422974
109,192.7,200,-42.0844612121582,0.3772106468677521
110,192.8,200,-44.353370666503906,0.36885127425193787
111,135.7,200,-49.808563232421875,0.4269000291824341
112,65.5,200,-31.281944274902344,0.31292837858200073
113,76.3,200,-36.57630157470703,0.3837805986404419
114,22.400000000000002,151,-17.706422805786133,0.24655477702617645
115,31.1,140,-12.27949047088623,0.25161024928092957
116,32.6,129,-11.02735424041748,0.2863467335700989
117,12.5,130,-10.634665489196777,0.24621236324310303
118,39.3,159,-10.20273494720459,0.1999770998954773
119,32.9,140,-12.175909996032715,0.21516376733779907
120,37.7,160,-15.427895545959473,0.22349286079406738
121,14.3,142,-11.841540336608887,0.22814640402793884
122,34.8,138,-13.718060493469238,0.2419898808002472
123,39.5,146,-0.9484416842460632,0.25638124346733093
124,59.1,153,-19.654499053955078,0.24581874907016754
125,16.0,139,-5.309853553771973,0.26261186599731445
126,61.9,200,-32.56675338745117,0.28501853346824646
127,34.9,200,-28.313173294067383,0.3291080594062805
128,66.8,200,-37.26063537597656,0.3709559142589569
129,126.6,200,-48.3239860534668,0.43199822306632996
130,128.5,200,-58.775611877441406,0.4279296398162842
131,182.5,200,-58.818172454833984,0.30343097448349
132,186.9,200,-47.11387634277344,0.32684847712516785
133,186.1,200,-54.4220085144043,0.2764756679534912
134,189.7,200,-53.312313079833984,0.29441529512405396
135,225.7,200,-27.367053985595703,0.22371678054332733
136,213.4,200,-42.30192947387695,0.26750054955482483
137,241.9,200,-6.665917873382568,0.05206901580095291
138,245.5,200,-1.485349416732788,0.04287562519311905
139,236.5,200,0.16243769228458405,0.06663760542869568
140,240.9,200,-3.276771306991577,0.15071026980876923
141,240.1,200,-18.741849899291992,0.15604203939437866
142,242.7,200,-17.433134078979492,0.07156869024038315
143,232.9,200,-14.29945182800293,0.1668763905763626
144,209.0,200,-46.074214935302734,0.2807117998600006
145,198.2,200,-37.836387634277344,0.388284832239151
146,171.7,200,-58.83555221557617,0.33987846970558167
147,173.5,200,-55.96908950805664,0.3656545877456665
148,195.1,200,-55.37192153930664,0.33194294571876526
149,178.9,200,-51.709083557128906,0.373565137386322
150,175.3,200,-60.082420349121094,0.33975207805633545
151,187.9,200,-28.9674129486084,0.3474702537059784
152,225.7,200,-40.30469512939453,0.21668043732643127
153,196.9,200,-32.28705978393555,0.34693554043769836
154,200.5,200,-50.97610855102539,0.3291846513748169
155,227.5,200,-29.429901123046875,0.2566874027252197
156,214.9,200,-44.2668342590332,0.28254935145378113
157,146.5,200,-52.501224517822266,0.4247259199619293
158,93.8,200,-51.43490219116211,0.40930667519569397
159,108.7,200,-53.18880081176758,0.35042598843574524
160,99.2,200,-51.42897415161133,0.36280083656311035
161,74.5,200,-35.9679069519043,0.32954174280166626
162,52.6,173,-25.382102966308594,0.2837238609790802
163,83.5,200,-38.47705078125,0.3023608326911926
164,88.9,200,-33.47270584106445,0.26168835163116455
165,72.7,200,-40.85129165649414,0.3176860213279724
166,99.2,200,-46.3278923034668,0.3340202569961548
167,66.8,200,-29.728343963623047,0.26487866044044495
168,81.7,200,-34.31120300292969,0.2714496850967407
169,70.9,200,-34.8117561340332,0.2882935404777527
170,110.5,200,-40.11842727661133,0.3067403733730316
171,135.7,200,-55.34989929199219,0.3355060815811157
172,121.3,200,-54.62644958496094,0.3874223232269287
173,196.4,200,-46.78285598754883,0.31492990255355835
174,214.9,200,-38.46327209472656,0.31736165285110474
175,213.1,200,-52.313079833984375,0.24298109114170074
176,240.1,200,-8.921357154846191,0.07447120547294617
177,247.3,200,-1.5255380868911743,0.043016910552978516
178,232.9,200,-29.852148056030273,0.14806419610977173
179,243.7,200,-7.567076683044434,0.04501793906092644
180,243.7,200,-3.0948123931884766,0.0648101419210434
181,247.3,200,-0.2587517499923706,0.0176450926810503
182,243.7,200,-4.615344047546387,0.05928807333111763
183,247.3,200,-1.3293530941009521,0.029420092701911926
184,234.7,200,-20.31882095336914,0.0527188740670681
185,243.7,200,-12.897690773010254,0.04291553422808647
186,245.5,200,0.19677957892417908,0.015546586364507675
187,247.3,200,-0.39153650403022766,0.013962372206151485
188,247.3,200,-0.5626814365386963,0.023724518716335297
189,247.3,200,-1.7603733539581299,0.040274739265441895
190,214.4,200,-41.41775131225586,0.2145538479089737
191,205.4,200,-36.168418884277344,0.25506362318992615
192,222.1,200,-39.842403411865234,0.24380269646644592
193,207.7,200,-36.19089126586914,0.207257479429245
194,213.1,200,-43.67551040649414,0.2241925746202469
195,197.2,200,-50.69172668457031,0.29757943749427795
196,214.9,200,-45.71620178222656,0.2241821140050888
197,241.9,200,-14.89220905303955,0.10220671445131302
198,243.7,200,-9.428323745727539,0.04137071222066879
199,247.3,200,-0.18325412273406982,0.008960028178989887
200,240.1,200,-2.9480416774749756,0.07454995065927505
201,240.1,200,-21.85635757446289,0.06245417147874832
202,241.9,200,-13.008541107177734,0.05323626101016998
203,247.3,200,-0.04303634539246559,0.0024562361650168896
204,243.7,200,-9.302120208740234,0.030830681324005127
205,245.0,200,-11.301519393920898,0.02479688823223114
206,245.5,200,-1.1758488416671753,0.012535877525806427
207,247.3,200,-0.3555109202861786,0.013202118687331676
208,247.3,200,-0.1889697164297104,0.00941797811537981
209,245.5,200,-3.0904390811920166,0.013255665078759193
210,247.3,200,-0.29456770420074463,0.010434405878186226
211,247.2,200,8.329800605773926,0.007411840371787548
212,247.3,200,-0.08452156186103821,0.0064913434907794
213,247.3,200,-0.0191891398280859,0.0036645433865487576
214,245.5,200,-2.7244348526000977,0.022360237315297127
215,247.3,200,-0.03959345817565918,0.003592181485146284
216,247.3,200,-0.4264361560344696,0.02276422455906868
217,243.2,200,-17.204660415649414,0.05520738288760185
218,240.1,200,-6.255733013153076,0.08139320462942123
219,223.9,200,-31.027023315429688,0.1729002743959427
220,231.1,200,-16.94291877746582,0.15886461734771729
221,195.1,200,-50.1385498046875,0.35874679684638977
222,153.2,200,-56.62849807739258,0.39805907011032104
223,142.9,200,-59.47336196899414,0.36000457406044006
224,133.9,200,-54.688697814941406,0.3439924716949463
225,88.4,165,-20.043487548828125,0.23441950976848602
226,69.1,200,-33.53095626831055,0.20719589293003082
227,44.6,149,-18.860361099243164,0.187458336353302
228,41.4,140,-12.722939491271973,0.2271575778722763
229,50.0,149,-15.1024808883667,0.15339241921901703
230,37.1,150,-19.99812889099121,0.16538575291633606
231,24.8,125,-10.290931701660156,0.17409057915210724
232,35.9,130,-12.425496101379395,0.15560725331306458
233,28.7,136,-14.293871879577637,0.15085415542125702
234,19.400000000000002,131,-14.260499000549316,0.16156725585460663
235,29.900000000000002,120,-8.27706241607666,0.17468886077404022
