episode,episode_reward,episode_length,policy_loss,entropy
1,-20.1,152,-308.9690246582031,1.4133282899856567
2,9.700000000000001,200,346.5732421875,1.4505854845046997
3,-54.4,85,-1248.2352294921875,1.2933518886566162
4,10.1,144,344.5002136230469,1.4550721645355225
5,1.7000000000000008,184,-38.16476058959961,1.4434112310409546
6,9.100000000000001,158,181.19027709960938,1.454352617263794
7,-15.4,108,-416.6568298339844,1.4131072759628296
8,12.0,180,221.0591583251953,1.46456778049469
9,-14.4,119,-297.9320983886719,1.4245411157608032
10,-37.9,133,-1028.673828125,1.4319350719451904
11,13.700000000000001,178,335.8349914550781,1.4491420984268188
12,38.9,200,990.0849609375,1.461837887763977
13,-4.3999999999999995,165,-313.9107971191406,1.4936410188674927
14,15.6,137,261.3451843261719,1.4620126485824585
15,28.400000000000002,186,862.2484741210938,1.4340797662734985
16,41.1,189,1042.647705078125,1.4016975164413452
17,0.9000000000000001,183,-120.53414154052734,1.412569522857666
18,-5.2,125,-304.9338073730469,1.4269676208496094
19,65.6,200,1631.2196044921875,1.404232144355774
20,36.7,144,863.8201904296875,1.328474521636963
21,5.8,134,246.1232147216797,1.30865478515625
22,49.8,200,1242.1583251953125,1.3787099123001099
23,59.5,183,1345.407470703125,1.4013400077819824
24,83.2,189,1884.3504638671875,1.2980140447616577
25,49.4,175,1109.8851318359375,1.348961353302002
26,9.200000000000001,109,207.0562744140625,1.1729682683944702
27,74.6,200,1701.71044921875,1.332361102104187
28,-10.5,125,-620.3096313476562,1.1950041055679321
29,22.0,140,589.9602661132812,1.1776447296142578
30,-16.7,99,-459.2730712890625,1.2135276794433594
31,-0.19999999999999984,94,-23.421066284179688,1.0818949937820435
32,61.8,200,1343.664306640625,1.2395814657211304
33,16.9,184,329.481201171875,1.3182990550994873
34,73.1,200,1814.029052734375,1.306280493736267
35,53.4,169,1163.4376220703125,1.366389274597168
36,-0.4999999999999998,113,-124.8454360961914,1.20108163356781
37,48.1,200,860.6515502929688,1.199571132659912
38,12.1,103,53.979854583740234,1.1561992168426514
39,40.4,189,914.510009765625,1.2460949420928955
40,5.4,131,101.1400146484375,1.2265928983688354
41,88.8,200,2013.4310302734375,1.2766741514205933
42,19.1,186,291.123291015625,1.2017769813537598
43,69.9,145,1494.33447265625,1.1533266305923462
44,-19.8,91,-742.7257080078125,1.285273790359497
45,-29.7,76,-313.7177734375,0.8991713523864746
46,0.5,100,-12.738382339477539,1.0250309705734253
47,4.5,124,68.55298614501953,1.07347571849823
48,34.6,140,756.4534912109375,1.2391608953475952
49,48.1,196,959.46630859375,1.23080313205719
50,12.0,177,198.07395935058594,1.182276964187622
51,34.6,200,780.2247314453125,1.2637132406234741
52,8.5,103,120.19047546386719,1.1086369752883911
53,81.4,189,1724.7232666015625,1.2611228227615356
54,69.1,200,1442.635009765625,1.2406470775604248
55,58.3,158,1178.077880859375,1.184436321258545
56,76.7,200,1543.6654052734375,1.159218192100525
57,74.7,177,1551.1829833984375,1.0675435066223145
58,78.0,189,1847.2569580078125,1.214038372039795
59,10.9,103,33.92934799194336,1.256290316581726
60,78.4,200,1661.8626708984375,1.187752366065979
61,50.3,149,922.7294921875,1.139704704284668
62,51.6,137,999.6764526367188,1.1287074089050293
63,69.5,183,1200.5020751953125,1.1162598133087158
64,66.2,178,1397.0294189453125,1.1345411539077759
65,49.3,139,914.013916015625,1.1926218271255493
66,110.8,200,2057.050048828125,1.1233906745910645
67,77.9,200,1664.4871826171875,1.0923751592636108
68,62.4,141,1316.1646728515625,1.1142337322235107
69,28.4,98,445.7322082519531,1.0178327560424805
70,1.3,104,22.139202117919922,1.0950019359588623
71,78.2,143,1248.3953857421875,0.9519413113594055
72,56.7,137,958.6090698242188,0.974235475063324
73,-21.8,103,-291.9222412109375,0.9186767339706421
74,21.4,120,341.0382995605469,1.0267728567123413
75,-16.1,88,-318.0609436035156,0.8532593250274658
76,49.2,136,731.931396484375,0.9703179597854614
77,21.1,104,278.9245300292969,0.9880200028419495
78,14.3,98,365.263427734375,0.7967352867126465
