episode,episode_reward,episode_length,policy_loss,entropy
1,-8.3,120,-14.281055450439453,1.3131576776504517
2,-31.7,129,3.90995454788208,1.4801963567733765
3,1.4000000000000001,127,2.6907925605773926,1.4906437397003174
4,15.8,124,12.382789611816406,1.518405795097351
5,-3.0,98,-1.1662697792053223,1.5397531986236572
6,17.3,165,-2.515942096710205,1.5142594575881958
7,15.0,200,6.969216823577881,1.493646264076233
8,16.3,200,-2.200305223464966,1.4732667207717896
9,36.6,200,-1.3765162229537964,1.5315966606140137
10,20.0,112,-9.885185241699219,1.4784661531448364
11,61.8,200,-20.06890106201172,1.429185390472412
12,33.0,155,12.626561164855957,1.4845141172409058
13,10.4,131,7.099632740020752,1.389680027961731
14,3.7,200,-9.2103910446167,1.4168123006820679
15,3.1,152,-1.657623529434204,1.4398325681686401
16,-8.6,120,-0.4393308758735657,1.3689903020858765
17,32.9,200,-0.1505313664674759,1.4134206771850586
18,14.5,189,20.860841751098633,1.3958759307861328
19,19.2,149,13.470111846923828,1.438123106956482
20,9.7,82,-3.546834945678711,1.3648467063903809
21,56.2,200,-8.71279525756836,1.3094220161437988
22,-1.2999999999999998,140,-12.410655975341797,1.3766155242919922
23,-2.9,135,34.09236526489258,1.265425443649292
24,31.1,173,-16.616836547851562,1.302533745765686
25,41.2,84,24.586275100708008,1.1659654378890991
26,12.0,73,-9.54673957824707,1.2516623735427856
27,43.9,200,-10.052464485168457,1.3756957054138184
28,-16.3,118,-22.92121124267578,1.3462367057800293
29,0.4,120,-1.3187718391418457,1.2469193935394287
30,-4.6,104,-1.5328388214111328,1.3633739948272705
31,56.3,113,23.308349609375,1.0238784551620483
32,38.6,165,12.229121208190918,1.3980752229690552
33,5.4,89,1.0045335292816162,1.2459321022033691
34,29.0,200,-4.439058303833008,1.384774923324585
35,31.9,200,-8.983697891235352,1.4166762828826904
36,-0.09999999999999992,111,-18.038558959960938,1.3133562803268433
37,80.0,182,40.6677360534668,1.1496623754501343
38,79.3,200,-10.090703964233398,1.3826566934585571
39,-16.4,192,-5.818034648895264,1.3083220720291138
40,12.2,105,4.956475734710693,1.2532449960708618
41,19.2,200,7.978229522705078,1.3130282163619995
42,-3.6,95,5.063888072967529,1.2275334596633911
43,22.5,118,-1.5884385108947754,1.329427719116211
44,13.8,108,-11.06916332244873,1.2267385721206665
45,32.1,162,-12.491033554077148,1.2468818426132202
46,174.2,156,7.733926773071289,1.1197724342346191
47,28.5,200,10.305032730102539,1.2231944799423218
48,58.0,200,-14.292264938354492,1.2205359935760498
49,80.9,200,-17.948537826538086,1.176039218902588
50,79.9,200,-10.912188529968262,1.2651069164276123
51,142.1,200,-5.477662563323975,1.0767885446548462
52,175.9,200,-12.327010154724121,1.1887025833129883
53,65.9,200,-22.70111656188965,1.1852853298187256
54,175.0,200,-14.223984718322754,0.9395327568054199
55,140.5,200,-23.362882614135742,1.0220752954483032
56,110.4,200,-18.449607849121094,0.8419032096862793
57,68.5,114,28.119876861572266,0.7750742435455322
58,-21.4,78,-27.70918846130371,0.9661810398101807
59,109.7,120,32.93315124511719,0.7458257079124451
60,41.6,93,36.822689056396484,0.7900890111923218
61,28.7,149,36.17845153808594,0.6079928278923035
62,22.4,114,0.544955313205719,0.6870119571685791
63,45.4,200,5.304503440856934,0.7052443027496338
64,76.0,200,-26.732135772705078,0.857431173324585
65,71.5,200,34.36585998535156,0.858039379119873
66,235.1,200,42.02656936645508,0.8072654008865356
67,192.0,200,13.504469871520996,0.8003087043762207
68,216.6,200,12.085664749145508,0.7481541633605957
69,197.6,200,21.437541961669922,0.6974768042564392
70,128.0,200,-42.30952835083008,1.0578352212905884
71,170.4,200,4.564007759094238,0.8566722869873047
72,180.0,200,63.51273727416992,0.8841202259063721
73,151.6,200,49.21225357055664,0.8398521542549133
74,236.1,200,35.11894226074219,0.5881038308143616
75,133.2,200,41.36344528198242,0.7244520783424377
76,219.6,200,27.49757957458496,0.6928850412368774
77,205.4,200,29.620637893676758,0.6824748516082764
78,128.1,200,19.138139724731445,0.7402334809303284
79,73.1,200,-15.59301471710205,0.904015064239502
80,204.0,200,5.476982593536377,0.7815387845039368
81,79.5,200,-16.12134552001953,0.7892058491706848
82,201.1,200,-0.8784285187721252,0.7626683712005615
83,160.6,200,8.623849868774414,0.7244026064872742
84,207.8,200,10.928182601928711,0.6758700609207153
85,117.9,200,13.988985061645508,0.5889707803726196
86,182.6,200,4.463912010192871,0.6571651697158813
87,-11.7,85,-20.732929229736328,0.773249089717865
88,105.6,200,39.54347610473633,0.5521040558815002
89,-19.3,120,-35.74211120605469,0.6820009350776672
90,230.9,200,19.492992401123047,0.701134204864502
91,208.4,200,5.397397041320801,0.7094784379005432
92,133.9,200,26.120576858520508,0.6585446000099182
93,197.0,200,13.997949600219727,0.6670281291007996
94,196.0,200,-3.8696908950805664,0.6995223164558411
95,190.1,200,12.941286087036133,0.6956924200057983
96,51.8,200,15.293112754821777,0.7633965015411377
97,-37.6,90,-23.354671478271484,0.7296517491340637
98,183.3,200,24.101863861083984,0.7736318111419678
99,161.7,200,44.12889862060547,0.6904680132865906
100,52.0,95,12.98470687866211,0.8157360553741455
101,51.7,200,24.064233779907227,0.6608688831329346
102,175.9,200,-10.569756507873535,0.8611749410629272
103,6.6,61,0.053549859672784805,0.6838275790214539
104,86.5,200,0.9621038436889648,0.7667413353919983
105,190.3,200,-4.347161293029785,0.805859386920929
106,145.8,200,0.09321723878383636,0.8116668462753296
107,173.3,200,22.00506591796875,0.8067909479141235
108,204.8,200,25.20691680908203,0.8108296990394592
109,-32.7,63,-0.33433181047439575,0.7221964001655579
110,-1.2,66,2.9689412117004395,0.559611976146698
111,-1.7,94,-10.69140911102295,0.7366353273391724
112,124.7,200,-6.958896160125732,0.7733898758888245
113,-16.9,68,12.260361671447754,0.7143358588218689
114,11.1,67,9.539979934692383,0.575089156627655
115,14.5,72,12.271594047546387,0.5095939636230469
116,-35.9,60,17.334360122680664,0.6323039531707764
117,154.5,200,1.92021906375885,0.6733245253562927
118,106.5,172,9.222297668457031,0.6374881863594055
119,175.6,200,25.36832046508789,0.609917163848877
120,-13.9,63,-0.07913803309202194,0.7370110154151917
121,211.3,200,0.475415974855423,0.6674156188964844
122,167.2,200,8.074273109436035,0.6926080584526062
123,211.1,200,-2.9010818004608154,0.7483487129211426
124,147.6,200,15.240974426269531,0.7168818116188049
125,-2.0,86,7.156521797180176,0.7038617134094238
126,226.6,200,3.4067537784576416,0.7262290120124817
127,185.7,200,2.964653253555298,0.7085450887680054
128,-18.5,59,-7.103021144866943,0.6859003901481628
129,200.4,200,-5.882802963256836,0.6707627773284912
130,196.6,200,-4.067306041717529,0.6916645765304565
